customer_id,customer_name,customer_segment,city,state,annual_income,declared_risk_segment,total_transactions,total_transaction_value,transaction_fee_revenue,transaction_operational_cost,net_transaction_profit,number_of_accounts,total_account_balance,monthly_account_service_cost,annual_account_service_cost,total_complaints,complaint_service_cost,total_loans,total_loan_amount,total_outstanding_balance,estimated_interest_revenue,defaulted_loans,total_payments_made,payment_records,delayed_payment_records,max_days_late,suspicious_transactions,max_fraud_risk_score,confirmed_fraud_transactions,customer_fraud_risk_level,max_loan_risk_score,average_loan_risk_score,customer_loan_risk_level,customer_revenue,customer_operational_cost,customer_profit,profit_margin_pct,profitability_segment,high_value_customer_flag,combined_risk_level,customer_value_category
C00901,Rahul Rao,Senior Citizen,Coimbatore,Tamil Nadu,45600.0,Medium,17,116409.91,237.75,291.69,-53.94,1,512928.29,94.21,1130.52,3.0,849.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,Medium,0.0,0.0,,237.75,2271.33,-2033.58,-855.3438485804415,Loss Making,1,Medium,High Value - Low/Medium Risk
C00902,Karthik Singh,Mass Affluent,Kochi,Kerala,87315.0,Low,14,118866.33999999998,217.11,219.6,-2.4899999999999807,1,32897.82,44.37,532.4399999999999,0.0,0.0,1.0,281585.42,0.0,0.0,0.0,314631.1,12.0,11.0,10.0,0,30,0,Medium,30.0,30.0,Medium,217.11,752.04,-534.93,-246.3866242918336,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00903,Kavya Rao,Retail,Madurai,Tamil Nadu,86125.0,Low,15,60471.24,242.26,250.7,-8.439999999999998,1,94279.5,70.73,848.76,6.0,2318.56,1.0,1469575.29,1265702.03,161883.28963699998,0.0,1848497.24,24.0,24.0,10.0,0,0,0,Low,30.0,30.0,Medium,162125.549637,3418.02,158707.529637,97.89174500400895,High Profit,0,Medium,Low Value - Low/Medium Risk
C00904,Naveen Iyer,Student,Bengaluru,Karnataka,44980.0,Medium,48,411841.29,902.33,876.5,25.83000000000004,3,424716.25,430.84,5170.08,3.0,443.21000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,45,0,High,0.0,0.0,,902.33,6489.79,-5587.46,-619.2257821417885,Loss Making,1,High,High Value - High Risk
C00905,Lakshmi Patel,Retail,Kolkata,West Bengal,93627.0,Low,13,114505.87,200.34,240.28,-39.94,1,250766.72,39.76,477.12,1.0,361.01,1.0,284857.91,91988.63,15178.123950000001,0.0,104023.83,12.0,10.0,10.0,0,35,0,Medium,35.0,35.0,Medium,15378.463950000001,1078.4099999999999,14300.053950000001,92.98753111164916,Medium Profit,1,Medium,High Value - Low/Medium Risk
C00906,Vijay Reddy,Retail,Pune,Maharashtra,66857.0,Medium,32,424720.68,694.53,480.33,214.2,2,122763.14,255.11,3061.32,1.0,127.63,1.0,308376.06,0.0,0.0,0.0,302769.81,24.0,22.0,10.0,4,70,4,Critical,40.0,40.0,Medium,694.53,3669.28,-2974.75,-428.31123205621066,Loss Making,1,Critical,High Value - High Risk
C00907,Meena Gupta,Student,Coimbatore,Tamil Nadu,71495.0,Low,22,107459.71,378.13,324.96,53.170000000000016,1,14835.25,122.23,1466.76,5.0,1986.12,1.0,1741946.52,1090185.82,137908.50623,1.0,1542911.76,10.0,9.0,58.0,0,0,0,Low,70.0,70.0,Critical,138286.63623,3777.84,134508.79623,97.26810912247757,High Profit,0,Critical,Low Value - High Risk
C00908,Rohit Rao,Sme Owner,Coimbatore,Tamil Nadu,43703.0,Medium,17,105072.97,336.69,304.29,32.39999999999998,1,42963.68,78.16,937.92,1.0,546.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,Low,0.0,0.0,,336.69,1788.96,-1452.27,-431.33743205916414,Loss Making,0,Low,Low Value - Low/Medium Risk
C00909,Rahul Verma,Retail,Kochi,Kerala,42905.0,Low,11,120031.78,237.78,170.0,67.78,1,6526.25,68.81,825.72,1.0,558.45,1.0,838609.66,402774.45,42130.20747000001,0.0,700060.21,23.0,22.0,10.0,0,35,0,Medium,30.0,30.0,Medium,42367.98747000001,1554.17,40813.81747000001,96.33173513115185,High Profit,0,Medium,Low Value - Low/Medium Risk
C00910,Kavya Sharma,Student,Mumbai,Maharashtra,63270.0,Low,50,410696.79000000004,719.3,930.78,-211.48000000000002,3,461747.5,298.35,3580.2000000000003,0.0,0.0,1.0,110975.75,65813.35,10062.861214999999,0.0,65714.15,24.0,22.0,10.0,0,30,0,Medium,40.0,40.0,Medium,10782.161214999998,4510.9800000000005,6271.181214999998,58.162562124146454,Medium Profit,1,Medium,High Value - Low/Medium Risk
C00911,Vishal Verma,Retail,Bengaluru,Karnataka,38993.0,Low,35,217935.78,626.17,603.38,22.789999999999964,2,323452.51,314.46000000000004,3773.5200000000004,1.0,220.26,1.0,107469.29,0.0,0.0,0.0,25085.0,9.0,9.0,10.0,0,35,0,Medium,60.0,60.0,High,626.17,4597.160000000001,-3970.9900000000007,-634.1712314547169,Loss Making,1,High,High Value - High Risk
C00912,Rahul Gupta,Sme Owner,Mumbai,Maharashtra,167958.0,Low,29,221857.16999999998,589.03,485.41,103.61999999999995,2,289613.81,322.92,3875.04,4.0,1785.3400000000001,1.0,336491.8,80112.42,13346.729172,0.0,61403.8,7.0,6.0,8.0,0,25,0,Medium,40.0,40.0,Medium,13935.759172,6145.79,7789.969172,55.89913743380237,Medium Profit,1,Medium,High Value - Low/Medium Risk
C00913,Geetha Iyer,Retail,Pune,Maharashtra,37240.0,Low,28,207810.72999999998,494.08,478.31,15.769999999999982,2,222071.12999999998,226.07999999999998,2712.96,2.0,900.0,1.0,205032.54,0.0,0.0,0.0,58557.6,10.0,9.0,9.0,0,20,0,Medium,25.0,25.0,Medium,494.08,4091.27,-3597.19,-728.0582091968912,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00914,Meena Nair,Retail,Hyderabad,Telangana,60795.0,Low,43,262229.23,626.95,733.23,-106.27999999999997,2,126073.37,164.3,1971.6000000000001,1.0,581.27,1.0,1024255.48,538660.36,82792.097332,0.0,1173611.47,12.0,12.0,10.0,0,25,0,Medium,40.0,40.0,Medium,83419.047332,3286.1,80132.947332,96.06073180514561,High Profit,0,Medium,Low Value - Low/Medium Risk
C00915,Deepa Nair,Senior Citizen,Madurai,Tamil Nadu,46336.0,Medium,19,180846.15,310.44,298.6,11.839999999999975,1,50388.21,69.86,838.3199999999999,3.0,1076.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,Medium,0.0,0.0,,310.44,2213.15,-1902.71,-612.9074861486922,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00916,Naveen Reddy,Student,Bengaluru,Karnataka,50145.0,Medium,16,152402.22,189.42,219.68,-30.26000000000002,1,23731.22,151.9,1822.8000000000002,2.0,870.64,1.0,2188186.16,0.0,0.0,0.0,1609458.6199999999,24.0,22.0,10.0,0,35,0,Medium,40.0,40.0,Medium,189.42,2913.1200000000003,-2723.7000000000003,-1437.9157427937917,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00917,Meena Iyer,Student,Bengaluru,Karnataka,75652.0,Low,26,183489.01,426.95,499.28,-72.32999999999998,2,112980.24,228.94,2747.2799999999997,4.0,1348.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,45,0,High,0.0,0.0,,426.95,4595.549999999999,-4168.599999999999,-976.3672561189834,Loss Making,0,High,Low Value - High Risk
C00918,Rahul Kumar,Sme Owner,Bengaluru,Karnataka,18570.0,Low,38,561653.39,549.8,486.86,62.93999999999994,2,122418.4,189.31,2271.7200000000003,3.0,1298.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,Medium,0.0,0.0,,549.8,4056.6500000000005,-3506.8500000000004,-637.8410331029467,Loss Making,1,Medium,High Value - Low/Medium Risk
C00919,Rohit Verma,Premium,Delhi,Delhi,52072.0,Low,17,128961.33,308.7,305.08,3.6200000000000045,1,30715.91,167.81,2013.72,3.0,1372.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,Medium,0.0,0.0,,308.7,3691.79,-3383.09,-1095.9151279559444,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00920,Karthik Rao,Retail,Delhi,Delhi,53771.0,Low,15,97396.8,272.27,201.53,70.73999999999998,1,70951.36,35.27,423.24,3.0,1520.95,1.0,785944.93,533923.75,75123.071625,0.0,374712.83,5.0,4.0,10.0,0,25,0,Medium,15.0,15.0,Low,75395.341625,2145.7200000000003,73249.621625,97.15404167717371,High Profit,0,Medium,Low Value - Low/Medium Risk
C00921,Ajay Verma,Mass Affluent,Pune,Maharashtra,75056.0,Low,32,231289.51,530.63,524.84,5.789999999999964,2,81528.16,224.53000000000003,2694.3600000000006,2.0,916.8800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,Medium,0.0,0.0,,530.63,4136.080000000001,-3605.4500000000007,-679.4659178712099,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00922,Meena Nair,Mass Affluent,Hyderabad,Telangana,33761.0,Low,23,185348.79,435.56,239.62,195.94,1,10193.34,171.97,2063.64,1.0,274.05,1.0,114914.34,0.0,0.0,0.0,76551.47,24.0,23.0,10.0,0,30,0,Medium,25.0,25.0,Medium,435.56,2577.31,-2141.75,-491.7232987418496,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00923,Meena Iyer,Student,Kolkata,West Bengal,74603.0,Low,17,107239.93,315.11,325.32,-10.20999999999998,1,313686.46,166.83,2001.96,3.0,1494.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,Medium,0.0,0.0,,315.11,3821.82,-3506.71,-1112.8526546285423,Loss Making,1,Medium,High Value - Low/Medium Risk
C00924,Pooja Kumar,Retail,Pune,Maharashtra,35471.0,Low,20,129018.61,383.08,271.01,112.07,1,95823.16,100.33,1203.96,4.0,1823.52,1.0,119695.32,96014.98,14094.999063999998,1.0,23568.97,9.0,7.0,53.0,1,45,0,High,70.0,70.0,Critical,14478.079063999998,3298.49,11179.589063999998,77.21735055169194,Medium Profit,0,Critical,Low Value - High Risk
C00925,Kavya Nair,Retail,Chennai,Tamil Nadu,64165.0,Low,29,167078.03,607.12,454.26,152.86,2,148309.65,156.49,1877.88,3.0,1518.11,1.0,168736.84,0.0,0.0,0.0,171341.58,24.0,22.0,10.0,0,20,0,Medium,35.0,35.0,Medium,607.12,3850.25,-3243.13,-534.1826986427725,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00926,Deepa Kumar,Senior Citizen,Chennai,Tamil Nadu,81794.0,Medium,12,100327.98000000001,191.96,210.29,-18.329999999999984,1,31272.11,120.59,1447.08,2.0,1204.63,1.0,261700.85,58724.02,10975.519338,0.0,227280.45,24.0,24.0,10.0,0,35,0,Medium,65.0,65.0,High,11167.479338,2862.0,8305.479338,74.37201436978383,Medium Profit,0,High,Low Value - High Risk
C00927,Priya Rao,Mass Affluent,Pune,Maharashtra,93238.0,Low,15,83007.18,348.75,199.3,149.45,1,46148.67,166.46,1997.52,1.0,247.64,1.0,167791.53,131774.82,17051.661708,1.0,49135.19,14.0,14.0,56.0,0,0,0,Low,70.0,70.0,Critical,17400.411708,2444.46,14955.951708,85.95171171222266,Medium Profit,0,Critical,Low Value - High Risk
C00928,Rahul Gupta,Student,Coimbatore,Tamil Nadu,45621.0,Low,15,145369.85,265.36,246.96,18.400000000000006,1,82362.8,22.53,270.36,3.0,677.42,1.0,1701460.51,1438657.39,231767.70552899997,1.0,1114151.05,17.0,15.0,46.0,0,25,0,Medium,70.0,70.0,Critical,232033.06552899996,1194.74,230838.32552899997,99.48509924769724,High Profit,0,Critical,Low Value - High Risk
C00929,Lakshmi Kumar,Senior Citizen,Bengaluru,Karnataka,65102.0,Medium,12,93343.85,202.35,201.32,1.0300000000000011,1,35681.17,165.55,1986.6000000000001,2.0,412.28,1.0,878720.01,730137.01,114120.414663,0.0,218311.01,10.0,8.0,9.0,0,5,0,Low,30.0,30.0,Medium,114322.76466300001,2600.2,111722.56466300001,97.72556235176357,High Profit,0,Medium,Low Value - Low/Medium Risk
C00930,Vishal Gupta,Student,Chennai,Tamil Nadu,61805.0,Medium,18,177289.68,347.9,224.51,123.38999999999999,1,17230.25,56.57,678.84,1.0,85.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,Medium,0.0,0.0,,347.9,988.5500000000001,-640.6500000000001,-184.1477436044841,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00931,Geetha Reddy,Mass Affluent,Pune,Maharashtra,29604.0,Low,14,129865.39,224.31,234.38,-10.069999999999993,1,31080.62,90.82,1089.84,1.0,125.56,1.0,329134.37,0.0,0.0,0.0,180796.55,24.0,23.0,10.0,0,30,0,Medium,25.0,25.0,Medium,224.31,1449.7799999999997,-1225.4699999999998,-546.3287414738531,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00932,Anitha Gupta,Sme Owner,Delhi,Delhi,41072.0,Low,32,326957.25,581.78,508.86,72.91999999999996,2,1038435.65,177.68,2132.16,3.0,1404.69,1.0,1699609.56,1056881.04,178084.45524,1.0,1244027.87,19.0,18.0,54.0,0,20,0,Medium,70.0,70.0,Critical,178666.23524,4045.71,174620.52524000002,97.73560460678793,High Profit,1,Critical,High Value - High Risk
C00933,Kavya Gupta,Student,Coimbatore,Tamil Nadu,48482.0,Low,22,142323.88,328.73,355.98,-27.25,1,28569.19,108.79,1305.48,3.0,1546.44,1.0,817663.99,567218.91,95689.83011700002,0.0,508045.74,24.0,19.0,10.0,0,25,0,Medium,55.0,55.0,High,96018.56011700002,3207.9,92810.66011700002,96.65908341461159,High Profit,0,High,Low Value - High Risk
C00934,Rohit Singh,Retail,Coimbatore,Tamil Nadu,60554.0,Medium,11,54419.62,170.98000000000002,152.14000000000001,18.840000000000003,1,12955.16,141.8,1701.6000000000001,3.0,1459.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Low,0.0,0.0,,170.98000000000002,3312.78,-3141.8,-1837.5248567083868,Loss Making,0,Low,Low Value - Low/Medium Risk
C00935,Kavya Reddy,Student,Hyderabad,Telangana,113508.0,Low,18,142485.23,297.57,293.28,4.2900000000000205,1,136357.72,128.71,1544.52,2.0,502.63,1.0,1424346.63,368337.69,50020.258302,0.0,1334917.66,24.0,21.0,10.0,0,35,0,Medium,30.0,30.0,Medium,50317.828302,2340.43,47977.398302,95.34870625585609,High Profit,0,Medium,Low Value - Low/Medium Risk
C00936,Kavya Iyer,Retail,Delhi,Delhi,53053.0,Low,16,78436.63,241.49,294.0,-52.50999999999999,1,250569.57,162.19,1946.28,2.0,439.64,1.0,1061345.38,221332.79,36210.044444,0.0,1401964.49,24.0,23.0,10.0,0,5,0,Low,60.0,60.0,High,36451.534444,2679.9199999999996,33771.614444,92.64799125502626,High Profit,1,High,High Value - High Risk
C00937,Karthik Gupta,Retail,Chennai,Tamil Nadu,35246.0,Medium,33,175368.37,578.97,593.23,-14.259999999999991,2,151951.09,132.32,1587.84,1.0,382.66,1.0,284761.41,170399.11,33125.586984,0.0,191181.6,24.0,20.0,10.0,1,40,0,High,55.0,55.0,High,33704.556984,2563.7299999999996,31140.826984000003,92.39352114547289,High Profit,0,High,Low Value - High Risk
C00938,Vishal Patel,Mass Affluent,Coimbatore,Tamil Nadu,39158.0,High,15,86768.64,264.99,232.39,32.60000000000002,1,68132.52,55.56,666.72,2.0,818.5799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Low,0.0,0.0,,264.99,1717.69,-1452.7,-548.2093663911845,Loss Making,0,Low,Low Value - Low/Medium Risk
C00939,Rahul Verma,Mass Affluent,Pune,Maharashtra,27054.0,High,37,270589.71,757.38,481.05,276.33,2,163328.63,127.47,1529.6399999999999,1.0,54.84,1.0,100458.0,75139.14,11706.678012,0.0,116344.09,12.0,9.0,10.0,0,35,0,Medium,40.0,40.0,Medium,12464.058012,2065.5299999999997,10398.528011999999,83.428109865893,Medium Profit,0,Medium,Low Value - Low/Medium Risk
C00940,Geetha Reddy,Retail,Madurai,Tamil Nadu,80791.0,Medium,42,329272.98,643.58,610.4300000000001,33.14999999999998,2,172777.26,252.82,3033.84,2.0,977.46,1.0,145476.71,54588.55,7849.833490000001,0.0,99898.45,24.0,21.0,10.0,0,25,0,Medium,30.0,30.0,Medium,8493.41349,4621.7300000000005,3871.6834900000003,45.58454023883865,Medium Profit,1,Medium,High Value - Low/Medium Risk
C00941,Pooja Sharma,Retail,Madurai,Tamil Nadu,44202.0,Low,19,114931.92,404.59,324.82,79.76999999999998,1,268724.59,77.89,934.6800000000001,2.0,1234.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,Medium,0.0,0.0,,404.59,2493.94,-2089.35,-516.4116760176969,Loss Making,1,Medium,High Value - Low/Medium Risk
C00942,Priya Verma,Retail,Kochi,Kerala,165687.0,Low,60,501758.5,1120.39,864.65,255.74000000000012,3,353695.18,402.96,4835.5199999999995,2.0,814.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,45,0,High,0.0,0.0,,1120.39,6514.449999999999,-5394.059999999999,-481.444854024045,Loss Making,1,High,High Value - High Risk
C00943,Anitha Gupta,Retail,Hyderabad,Telangana,139913.0,Low,21,194580.24,377.06,333.66,43.39999999999998,1,296447.82,46.54,558.48,1.0,394.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,Medium,0.0,0.0,,377.06,1286.22,-909.1600000000001,-241.11812443642924,Loss Making,1,Medium,High Value - Low/Medium Risk
C00944,Sanjay Reddy,Mass Affluent,Hyderabad,Telangana,108431.0,Low,20,206227.87,298.26,272.25,26.00999999999999,1,29675.84,48.15,577.8,2.0,1127.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,45,0,High,0.0,0.0,,298.26,1977.19,-1678.93,-562.9082008985449,Loss Making,0,High,Low Value - High Risk
C00945,Geetha Patel,Retail,Mumbai,Maharashtra,76913.0,Medium,12,62069.98,212.71,182.36,30.349999999999994,1,72478.61,79.93,959.1600000000001,5.0,2282.52,1.0,672098.81,452168.4,56068.8816,1.0,114149.37,8.0,8.0,48.0,0,0,0,Low,70.0,70.0,Critical,56281.5916,3424.04,52857.5516,93.9162345934794,High Profit,0,Critical,Low Value - High Risk
C00946,Priya Sharma,Mass Affluent,Madurai,Tamil Nadu,39677.0,Low,16,95144.04000000001,275.65999999999997,257.15999999999997,18.5,1,45550.52,114.9,1378.8000000000002,2.0,714.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,Low,0.0,0.0,,275.65999999999997,2350.32,-2074.6600000000003,-752.6155408836975,Loss Making,0,Low,Low Value - Low/Medium Risk
C00947,Ajay Patel,Senior Citizen,Hyderabad,Telangana,70485.0,High,34,283513.9,667.2,522.73,144.47000000000003,2,226895.8,210.09,2521.08,2.0,806.26,1.0,87852.76,59692.89,8392.820334,0.0,21053.97,6.0,6.0,8.0,0,35,0,Medium,25.0,25.0,Medium,9060.020334,3850.0699999999997,5209.950334000001,57.504841511760795,Medium Profit,1,Medium,High Value - Low/Medium Risk
C00948,Rohit Gupta,Mass Affluent,Madurai,Tamil Nadu,81691.0,Low,23,151836.55,389.19,357.08,32.110000000000014,1,118528.15,72.77,873.24,2.0,820.47,1.0,1759096.34,938561.21,147635.678333,0.0,1724669.77,24.0,24.0,10.0,0,25,0,Medium,35.0,35.0,Medium,148024.868333,2050.79,145974.07833299998,98.61456387491154,High Profit,0,Medium,Low Value - Low/Medium Risk
C00949,Naveen Iyer,Retail,Kolkata,West Bengal,34515.0,Low,13,107478.44,237.61,204.99,32.620000000000005,1,92945.3,96.77,1161.24,4.0,1040.38,1.0,566101.3,365126.33,48999.953486,0.0,537840.66,18.0,18.0,10.0,0,30,0,Medium,25.0,25.0,Medium,49237.563486,2406.61,46830.953486,95.11224798789183,High Profit,0,Medium,Low Value - Low/Medium Risk
C00950,Sanjay Kumar,Retail,Hyderabad,Telangana,121074.0,Low,22,325686.22,422.08,384.93,37.14999999999998,1,70971.8,128.34,1540.08,2.0,1277.5,1.0,895527.31,0.0,0.0,0.0,315456.75,12.0,10.0,9.0,6,70,6,Critical,40.0,40.0,Medium,422.08,3202.51,-2780.4300000000003,-658.7447877179683,Loss Making,1,Critical,High Value - High Risk
C00951,Kavya Gupta,Retail,Hyderabad,Telangana,54052.0,Low,18,151808.6,311.37,290.04,21.329999999999984,1,80449.65,70.52,846.24,1.0,421.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,Medium,0.0,0.0,,311.37,1558.03,-1246.6599999999999,-400.37897035681016,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00952,Sneha Kumar,Student,Mumbai,Maharashtra,82299.0,Low,57,640609.88,1037.53,815.88,221.64999999999998,3,160660.27000000002,253.75,3045.0,3.0,879.9000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,Medium,0.0,0.0,,1037.53,4740.780000000001,-3703.250000000001,-356.92943818492006,Loss Making,1,Medium,High Value - Low/Medium Risk
C00953,Meena Rao,Premium,Delhi,Delhi,88946.0,Medium,21,189374.07,409.98,311.68,98.30000000000001,1,69517.72,166.22,1994.6399999999999,1.0,101.56,1.0,105960.38,67477.26,7645.1735579999995,1.0,14702.26,5.0,5.0,35.0,0,25,0,Medium,70.0,70.0,Critical,8055.153558,2407.8799999999997,5647.273558000001,70.1075841365109,Medium Profit,0,Critical,Low Value - High Risk
C00954,Arun Gupta,Retail,Chennai,Tamil Nadu,34946.0,Low,22,178355.89,410.56,358.5,52.06,1,237336.27,82.71,992.52,2.0,735.9300000000001,1.0,432790.04,347548.46,51854.230232,0.0,172874.79,12.0,12.0,10.0,0,25,0,Medium,25.0,25.0,Medium,52264.790232,2086.95,50177.840232,96.00696761483944,High Profit,0,Medium,Low Value - Low/Medium Risk
C00955,Vishal Gupta,Retail,Chennai,Tamil Nadu,44407.0,Low,45,322782.01,868.84,713.15,155.69000000000005,3,373749.23,285.04,3420.4800000000005,3.0,1451.71,1.0,93644.81,24279.87,4173.709653000001,1.0,61417.77,20.0,19.0,53.0,0,20,0,Medium,70.0,70.0,Critical,5042.549653000001,5585.34,-542.7903469999992,-10.76420430837152,Loss Making,1,Critical,High Value - High Risk
C00956,Meena Singh,Retail,Bengaluru,Karnataka,62131.0,Low,33,432538.32,650.37,641.93,8.440000000000055,1,610169.37,44.5,534.0,3.0,1578.56,1.0,1372500.43,468524.18,81101.53555799999,0.0,1852521.94,24.0,21.0,10.0,0,30,0,Medium,35.0,35.0,Medium,81751.90555799998,2754.49,78997.41555799998,96.63067180978943,High Profit,1,Medium,High Value - Low/Medium Risk
C00957,Karthik Nair,Student,Delhi,Delhi,69664.0,Low,42,320527.77,741.01,647.09,93.91999999999996,2,190666.96000000002,157.63,1891.56,3.0,627.5,1.0,1411031.04,518326.91,94594.661075,1.0,1303166.7,17.0,16.0,43.0,0,35,0,Medium,70.0,70.0,Critical,95335.67107499999,3166.15,92169.521075,96.67894507449452,High Profit,1,Critical,High Value - High Risk
C00958,Sanjay Reddy,Retail,Delhi,Delhi,36677.0,Low,35,225285.97,655.71,573.44,82.26999999999998,2,127921.79000000001,168.7,2024.3999999999999,2.0,866.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,Medium,0.0,0.0,,655.71,3464.67,-2808.96,-428.384499245093,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00959,Vishal Patel,Retail,Mumbai,Maharashtra,43548.0,Low,24,241689.98,407.34,379.12,28.21999999999997,1,56525.81,21.39,256.68,3.0,904.1700000000001,1.0,1220380.37,566227.28,109168.619584,1.0,834379.26,20.0,20.0,53.0,0,35,0,Medium,75.0,75.0,Critical,109575.959584,1539.97,108035.989584,98.59460961524185,High Profit,0,Critical,Low Value - High Risk
C00960,Rahul Rao,Retail,Hyderabad,Telangana,35829.0,Low,50,407632.73,908.43,877.85,30.579999999999927,2,492101.01,139.05,1668.6000000000001,1.0,78.41,1.0,221308.09,0.0,0.0,0.0,257987.38999999998,12.0,12.0,10.0,0,35,0,Medium,35.0,35.0,Medium,908.43,2624.86,-1716.4300000000003,-188.9446627698337,Loss Making,1,Medium,High Value - Low/Medium Risk
C00961,Rohit Patel,Retail,Pune,Maharashtra,249707.0,Low,34,461191.35,533.04,550.0,-16.960000000000036,2,76754.69,187.55,2250.6000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,70,4,Critical,0.0,0.0,,533.04,2800.6000000000004,-2267.5600000000004,-425.40147080894496,Loss Making,1,Critical,High Value - High Risk
C00962,Divya Gupta,Retail,Pune,Maharashtra,34725.0,Low,17,263713.33999999997,214.78,233.92,-19.139999999999986,1,194007.81,149.72,1796.6399999999999,1.0,280.73,1.0,312949.35,76908.85,12097.762105,0.0,222586.34,24.0,22.0,10.0,6,70,2,Critical,35.0,35.0,Medium,12312.542105,2311.29,10001.252105,81.22816571679857,Medium Profit,0,Critical,Low Value - High Risk
C00963,Geetha Patel,Student,Kochi,Kerala,31025.0,Low,19,129932.55,319.17,324.95,-5.779999999999973,1,72139.7,123.81,1485.72,3.0,1197.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,Medium,0.0,0.0,,319.17,3008.0600000000004,-2688.8900000000003,-842.4632640912367,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00964,Ajay Reddy,Senior Citizen,Delhi,Delhi,28871.0,Low,18,155669.46,412.49,304.45,108.04000000000002,1,204223.1,45.17,542.04,1.0,692.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,Medium,0.0,0.0,,412.49,1538.95,-1126.46,-273.0878324323014,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00965,Vishal Sharma,Sme Owner,Kochi,Kerala,72272.0,High,18,138121.38,310.77,305.52,5.25,1,48524.84,38.88,466.56000000000006,6.0,3138.19,1.0,592785.4,0.0,0.0,0.0,790303.63,24.0,20.0,10.0,0,35,0,Medium,40.0,40.0,Medium,310.77,3910.27,-3599.5,-1158.2520835344467,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00966,Rohit Iyer,Retail,Kolkata,West Bengal,66320.0,Low,26,143251.89,475.48,410.88,64.60000000000002,2,336859.94,137.44,1649.28,0.0,0.0,1.0,132847.67,42260.14,4593.677218,0.0,47422.950000000004,17.0,16.0,10.0,0,30,0,Medium,40.0,40.0,Medium,5069.157218,2060.16,3008.9972180000004,59.35892474029792,Medium Profit,1,Medium,High Value - Low/Medium Risk
C00967,Sanjay Gupta,Retail,Delhi,Delhi,92624.0,Low,15,141162.27,277.74,211.25,66.49000000000001,1,425925.19,70.93,851.1600000000001,5.0,2465.62,1.0,2205766.4,566234.53,79216.210747,0.0,1502328.19,24.0,22.0,10.0,0,35,0,Medium,25.0,25.0,Medium,79493.95074700001,3528.0299999999997,75965.92074700001,95.56188871373568,High Profit,1,Medium,High Value - Low/Medium Risk
